id_vivienda,id_hogar,region,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQRMNOPSQHLLLOCDEFLID00803870,1,43,2,1959-07-07 00:00:00,65,3,6,-9.0,2,2,2
TQRMNOPSQHLLLOCDEFLID00803870,1,43,1,1988-07-02 00:00:00,36,3,6,0.0,2,2,2
TQRMNOQTWHMNKNCDEIHJF00811829,1,44,1,1963-08-20 00:00:00,61,1,6,650000.0,2,2,1
TQRMNOQTWHMNKNCDEIHJF00811829,1,44,2,1965-01-01 00:00:00,59,3,4,0.0,2,2,1
TQRMNOPRQHJNKQCDEIHJF00865342,1,44,1,1990-08-19 00:00:00,33,1,4,600000.0,2,2,2
TQRMNOPRQHJNKQCDEIHJF00865342,1,44,1,1984-06-03 00:00:00,40,1,4,500000.0,2,2,2
TQRMNOPRQHJNKQCDEIHJF00865342,1,44,1,2002-04-24 00:00:00,22,1,4,600000.0,2,2,2
TQRMNOQWQHMOKOCDEIHJF00811807,1,44,1,1952-02-14 00:00:00,72,3,2,350000.0,2,2,2
TQRMNOQWQHMOKOCDEIHJF00811807,1,44,2,1955-11-22 00:00:00,68,3,2,160000.0,2,2,2
TQRMNOPWTHKMKSCDEIHJF00870982,1,44,1,1995-03-24 00:00:00,29,1,4,700000.0,2,2,2
TQRMNOPWTHKMKSCDEIHJF00870982,1,44,2,1996-09-15 00:00:00,27,3,4,0.0,2,2,2
TQRMNOPWTHKMKSCDEIHJF00870982,1,44,1,2013-07-08 00:00:00,11,3,1,0.0,2,2,2
TQRMNOPWTHKMKSCDEIHJF00870982,1,44,1,2015-01-28 00:00:00,9,4,1,0.0,2,2,2
TQRMNOPWTHKMKSCDEIHJF00870982,1,44,1,2018-08-03 00:00:00,6,4,7,0.0,2,2,2
TQRMNOUTWHMMKQCDEIHJF00811809,1,44,1,1985-09-18 00:00:00,38,1,4,700000.0,2,2,1
TQRMNOUTWHMMKQCDEIHJF00811809,1,44,2,1980-12-04 00:00:00,43,2,5,0.0,2,2,1
TQRMNOUTWHMMKQCDEIHJF00811809,1,44,2,2011-09-22 00:00:00,12,3,3,0.0,2,2,1
TQRMNOPWVHKMKTCDEIHJF00870983,1,44,2,1941-12-09 00:00:00,82,3,1,395000.0,2,1,1
TQRMNOPWVHKMKTCDEIHJF00870983,1,44,1,1943-09-16 00:00:00,80,1,2,780000.0,2,1,1
TQRMNOQYTHMOQOCDEIJAH00870984,1,1,1,2017-03-23 00:00:00,7,4,1,0.0,1,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,2,1974-03-17 00:00:00,50,1,5,-9.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,1,1971-04-15 00:00:00,53,1,5,-9.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,1,2002-05-09 00:00:00,22,3,5,0.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,2,2004-11-26 00:00:00,19,3,4,0.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,2,2007-01-12 00:00:00,17,3,3,0.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,1,2009-04-27 00:00:00,15,3,3,0.0,2,2,1
TQRMNOPWWHMLKTCDEFLID00851914,1,43,1,2016-05-13 00:00:00,8,4,1,0.0,2,2,1
TQRMNOTWYHJLLOCDEFLID00865868,1,43,2,1967-08-24 00:00:00,56,3,5,400000.0,2,2,2
TQRMNOQXVHKKLOCDEFLID00871016,1,43,1,1986-04-08 00:00:00,38,1,5,-9.0,2,2,1
TQRMNOQXVHKKLOCDEFLID00871016,1,43,2,1985-03-13 00:00:00,39,1,6,-9.0,2,2,1
TQRMNOQXVHKKLOCDEFLID00871016,1,43,2,2019-12-31 00:00:00,4,4,7,0.0,2,2,1
TQRMNOQTYHKOLPCDEFLID00871017,1,43,1,1992-07-05 00:00:00,32,1,4,-9.0,2,2,1
TQRMNOQTYHKOLPCDEFLID00871017,1,43,2,1994-09-04 00:00:00,29,3,4,0.0,2,2,1
TQRMNOQTYHKOLPCDEFLID00871017,1,43,1,2017-11-01 00:00:00,6,4,1,0.0,2,2,1
TQRMNOQTYHKOLPCDEFLID00871017,1,43,1,2019-02-28 00:00:00,5,4,7,0.0,2,2,1
TQRMNOPWUHKMLRCDEFLID00871018,1,43,1,1984-06-06 00:00:00,40,1,4,1050000.0,2,2,1
TQRMNOPWUHKMLRCDEFLID00871018,1,43,2,1980-11-21 00:00:00,43,3,2,0.0,2,2,1
TQRMNOPRUHMOKNCDEIIAD00812001,1,1,2,1939-12-07 00:00:00,84,3,7,200000.0,2,1,2
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,2,1995-08-14 00:00:00,29,1,2,580000.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,1,1997-08-01 00:00:00,27,1,3,700000.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,1,2002-12-09 00:00:00,21,2,5,0.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,2,2005-06-17 00:00:00,19,3,3,0.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,1,1963-09-02 00:00:00,61,1,2,500000.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,2,2011-07-30 00:00:00,13,3,3,0.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,1,2014-07-11 00:00:00,10,3,1,0.0,1,1,1
TQRMNOQPUHKNNUCDEIJAH00871042,1,1,2,1900-01-01 00:00:00,9,4,1,0.0,1,1,1
TQRMNOTWVHMNNRCDEIJAH00812603,1,1,1,1944-10-20 00:00:00,79,3,1,280000.0,2,2,2
TQRMNOTWXHMONSCDEIJAH00871043,1,1,1,1981-03-02 00:00:00,43,1,5,2600000.0,2,2,1
TQRMNOTWXHMONSCDEIJAH00871043,1,1,2,1979-12-20 00:00:00,44,1,6,1200000.0,2,2,1
TQRMNOTWXHMONSCDEIJAH00871043,1,1,2,2012-04-05 00:00:00,12,3,3,0.0,2,2,1
TQRMNOTWXHMONSCDEIJAH00871043,1,1,1,2015-12-03 00:00:00,8,4,1,0.0,2,2,1
TQRMNOPYTHJOOQCDEIJAH00865015,1,1,1,1900-01-01 00:00:00,63,1,6,-9.0,2,2,2
TQRMNOPYTHJOOQCDEIJAH00865015,1,1,2,1900-01-01 00:00:00,62,3,6,0.0,2,2,2
TQRMNOTQXHKMONCDEIJAH00871044,1,1,1,1981-01-04 00:00:00,43,1,4,1120000.0,2,2,2
TQRMNOTQXHKMONCDEIJAH00871044,1,1,2,1999-08-13 00:00:00,24,3,2,200000.0,2,2,2
TQRMNOTQXHKMONCDEIJAH00871044,1,1,1,2018-03-13 00:00:00,6,4,1,0.0,2,2,2
TQRMNOSVVHLNLRCDEFJAH00803564,1,43,2,2009-09-13 00:00:00,14,3,3,0.0,2,2,2
TQRMNOSWTHKOLOCDEHMHF00871077,1,42,1,1976-04-29 00:00:00,48,3,3,286000.0,2,2,2
TQRMNOQPSHKLKSCDEHJGH00871078,1,40,2,1947-08-08 00:00:00,77,3,2,250000.0,2,2,2
TQRMNOQPSHKLKSCDEHJGH00871078,1,40,2,1945-12-08 00:00:00,79,3,3,250000.0,2,2,2
TQRMNOQYYHKOLUCDEHPJB00871079,1,40,1,1967-07-21 00:00:00,57,3,2,220000.0,2,2,2
TQRMNOPRRHJOMLCDEHPJB00866769,1,40,1,1973-10-21 00:00:00,50,1,2,400000.0,2,2,2
TQRMNOPRRHJOMLCDEHPJB00866769,1,40,2,1972-02-20 00:00:00,52,3,5,0.0,2,2,2
TQRMNOPRRHJOMLCDEHPJB00866769,1,40,1,2004-08-26 00:00:00,19,3,1,220000.0,2,2,2
TQRMNOPRRHJOMLCDEHPJB00866769,1,40,1,1998-07-20 00:00:00,26,1,5,450000.0,2,2,2
TQRMNOXWWHLLKMCDEIHJF00871080,1,44,1,1995-09-23 00:00:00,28,1,4,600000.0,2,2,2
TQRMNOXWWHLLKMCDEIHJF00871080,1,44,2,1996-11-12 00:00:00,27,3,4,0.0,2,2,2
TQRMNOQYPHJOLOCDEGPDJ00866501,1,40,2,1975-01-13 00:00:00,49,1,3,402000.0,2,2,2
TQRMNOQYPHJOLOCDEGPDJ00866501,1,40,2,2008-02-01 00:00:00,16,3,3,0.0,2,2,2
TQRMNOQYPHJOLOCDEGPDJ00866501,1,40,2,2010-09-12 00:00:00,13,3,3,0.0,2,2,2
TQRMNOQQYHJMLPCDEGPDJ00861965,2,40,1,1992-04-03 00:00:00,32,1,3,250000.0,2,2,2
TQRMNOQQYHJMLPCDEGPDJ00861965,2,40,2,1996-07-18 00:00:00,28,3,3,116000.0,2,2,2
TQRMNOQQYHJMLPCDEGPDJ00861965,2,40,2,2020-02-19 00:00:00,4,4,7,0.0,2,2,2
TQRMNOQSQHLMLQCDEGPDJ00871081,1,40,2,1990-05-02 00:00:00,34,1,6,460000.0,2,2,1
TQRMNORSSHKOLRCDEHPJB00871105,1,40,1,2008-05-04 00:00:00,16,3,3,0.0,2,2,2
TQRMNORVRHKOLRCDEHPJB00871106,1,40,2,1979-08-27 00:00:00,44,1,4,450000.0,1,2,2
TQRMNORXTHKMPRCDEIJAH00871107,1,1,1,1956-10-01 00:00:00,67,3,2,0.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,2,1965-06-14 00:00:00,59,3,2,317000.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,2,1984-03-29 00:00:00,40,1,4,-9.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,1,1991-02-18 00:00:00,33,1,4,1280000.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,1,2006-06-28 00:00:00,18,3,3,435000.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,1,2019-03-30 00:00:00,5,4,7,0.0,2,1,1
TQRMNORXTHKMPRCDEIJAH00871107,1,1,2,2019-03-30 00:00:00,5,4,7,0.0,2,1,1
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,1,1963-09-24 00:00:00,60,1,1,80000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,2,1977-06-16 00:00:00,47,1,1,205000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,2,2000-12-30 00:00:00,23,1,3,150000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,2,2001-12-30 00:00:00,22,3,3,112000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,2,2004-09-02 00:00:00,19,3,3,112000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,1,2006-08-14 00:00:00,18,1,1,120000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,1,2002-01-10 00:00:00,22,1,3,200000.0,1,2,2
TQRMNOSYQHJOLPCDEHPJB00865343,1,40,1,2023-03-12 00:00:00,1,4,7,0.0,1,2,2
TQRMNOPQVHKMKNCDEHNHB00871143,1,42,2,1977-11-18 00:00:00,46,1,2,150000.0,2,2,2
TQRMNOPQVHKMKNCDEHNHB00871143,1,42,2,2002-08-25 00:00:00,21,3,3,20000.0,2,2,2
TQRMNORSWHKMKMCDEHMHF00871144,1,42,2,1982-01-26 00:00:00,42,2,5,0.0,2,2,1
TQRMNORSWHKMKMCDEHMHF00871144,1,42,1,1985-12-13 00:00:00,38,1,6,1250000.0,2,2,1
TQRMNORSWHKMKMCDEHMHF00871144,1,42,2,2017-07-31 00:00:00,7,4,1,0.0,2,2,1
TQRMNOPVXHJMKNCDEHMHF00865507,1,42,1,1978-10-29 00:00:00,45,1,6,1000000.0,2,2,1
TQRMNOPVXHJMKNCDEHMHF00865507,1,42,2,1979-03-21 00:00:00,45,1,6,700000.0,2,2,1
TQRMNOPVXHJMKNCDEHMHF00865507,1,42,2,2015-09-23 00:00:00,9,4,1,0.0,2,2,1
TQRMNOPVXHJMKNCDEHMHF00865507,1,42,2,2007-10-25 00:00:00,16,3,3,0.0,2,2,1
TQRMNOSRRHMNLTCDEHJGH00810946,1,40,2,1986-08-27 00:00:00,37,1,4,141000.0,2,2,2
TQRMNOSRRHMNLTCDEHJGH00810946,1,40,2,2004-10-13 00:00:00,19,3,4,0.0,2,2,2
TQRMNOSRRHMNLTCDEHJGH00810946,1,40,2,2008-03-02 00:00:00,16,3,3,28000.0,2,2,2
TQRMNOSRRHMNLTCDEHJGH00810946,1,40,2,2021-09-17 00:00:00,2,4,7,0.0,2,2,2
TQRMNOSPWHLMNNCDEIIAD00807026,1,1,1,1980-05-27 00:00:00,44,1,5,0.0,2,2,1
TQRMNOSPWHLMNNCDEIIAD00807026,1,1,2,1978-07-27 00:00:00,46,1,6,-9.0,2,2,1
TQRMNOSPWHLMNNCDEIIAD00807026,1,1,2,2012-05-04 00:00:00,12,3,1,0.0,2,2,1
TQRMNOSTTHJKMSCDEIIAD00864941,1,1,2,1999-02-24 00:00:00,25,1,4,1500000.0,2,2,1
TQRMNOPTPHKOLRCDEHNHB00868317,2,42,2,2023-02-24 00:00:00,1,4,7,0.0,1,2,2
TQRMNOPSPHLOKPCDEGOIH00805423,1,40,2,1987-06-23 00:00:00,37,3,3,180000.0,2,2,2
TQRMNOPSPHLOKPCDEGOIH00805423,1,40,1,1991-04-14 00:00:00,33,2,2,0.0,2,2,2
TQRMNOPSPHLOKPCDEGOIH00805423,1,40,2,2005-09-20 00:00:00,18,3,3,24000.0,2,2,2
TQRMNOPSPHLOKPCDEGOIH00805423,1,40,1,2010-05-18 00:00:00,14,3,1,0.0,2,2,2
TQRMNOPVVHKOKQCDEGOIH00871169,1,40,2,1998-08-07 00:00:00,26,3,4,112000.0,2,2,1
TQRMNOPVVHKOKQCDEGOIH00871169,1,40,1,1972-08-18 00:00:00,52,1,2,400000.0,2,2,1
TQRMNOPVVHKOKQCDEGOIH00871169,1,40,1,2000-06-09 00:00:00,24,1,4,300000.0,2,2,1
TQRMNOPVVHKOKQCDEGOIH00871169,1,40,1,1996-08-12 00:00:00,28,1,2,240000.0,2,2,1
TQRMNOPVVHKOKQCDEGOIH00871169,1,40,2,2018-09-05 00:00:00,5,4,7,0.0,2,2,1
TQRMNOSWXHMOKOCDEGOIH00810521,1,40,2,1997-06-16 00:00:00,27,3,4,0.0,2,1,1
TQRMNOSWXHMOKOCDEGOIH00810521,1,40,1,1996-01-29 00:00:00,28,1,5,675000.0,2,1,1
TQRMNOSWXHMOKOCDEGOIH00810521,1,40,1,2018-03-15 00:00:00,6,4,1,0.0,2,1,1
TQRMNORQXHLOKSCDEGOIH00805433,1,40,2,1966-09-15 00:00:00,58,3,6,-9.0,2,2,1
TQRMNORQXHLOKSCDEGOIH00805433,1,40,2,1997-03-04 00:00:00,27,1,5,200000.0,2,2,1
TQRMNORQXHLOKSCDEGOIH00805433,1,40,2,1992-09-17 00:00:00,31,3,1,295000.0,2,2,1
TQRMNORQXHLOKSCDEGOIH00805433,1,40,1,2009-11-20 00:00:00,14,3,3,0.0,2,2,1
TQRMNORQXHLOKSCDEGOIH00805433,1,40,1,2012-09-08 00:00:00,11,3,1,0.0,2,2,1
TQRMNOPXQHLLKQCDEIHJF00806822,1,44,2,1954-11-11 00:00:00,69,3,4,645000.0,2,2,1
TQRMNOPRTHMMKRCDEGGFB00809603,1,42,1,1900-01-01 00:00:00,73,3,2,285000.0,2,2,2
TQRMNOQRXHLMKPCDEIGED00865851,1,43,1,1948-12-26 00:00:00,75,3,4,-9.0,2,2,2
TQRMNOQRXHLMKPCDEIGED00865851,1,43,1,1900-01-01 00:00:00,67,0,4,,2,2,2
TQRMNORUUHKNKPCDEIIAD00871194,1,1,1,1968-05-29 00:00:00,56,1,5,900000.0,2,2,2
TQRMNORUUHKNKPCDEIIAD00871194,1,1,2,1973-03-24 00:00:00,51,1,6,2800000.0,2,2,2
TQRMNORUUHKNKPCDEIIAD00871194,1,1,2,2018-12-15 00:00:00,5,4,7,0.0,2,2,2
TQRMNOXRYHJOKRCDEIIAD00866333,1,1,1,1956-12-23 00:00:00,67,1,6,-9.0,2,2,1
TQRMNOTXTHKKMPCDEIIAD00871195,1,1,2,1981-03-28 00:00:00,43,3,6,0.0,2,2,1
TQRMNOTXTHKKMPCDEIIAD00871195,1,1,1,1979-09-10 00:00:00,45,1,6,-9.0,2,2,1
TQRMNOTXTHKKMPCDEIIAD00871195,1,1,1,2011-06-15 00:00:00,13,3,3,0.0,2,2,1
TQRMNOTXTHKKMPCDEIIAD00871195,1,1,1,2019-04-04 00:00:00,5,4,7,0.0,2,2,1
TQRMNOTRVHMMMSCDEIIAD00812024,1,1,2,1900-01-01 00:00:00,63,1,4,300000.0,2,2,2
TQRMNOTRVHMMMSCDEIIAD00812024,1,1,1,1949-05-24 00:00:00,75,1,4,3300000.0,2,2,2
TQRMNOSRPHMKMTCDEIIAD00854925,1,1,2,1960-04-30 00:00:00,64,1,6,-9.0,2,2,1
TQRMNOSRPHMKMTCDEIIAD00854925,1,1,1,1954-04-28 00:00:00,70,1,6,4700000.0,2,2,1
TQRMNOSWTHLKMQCDEIIAD00812030,1,1,1,1965-06-03 00:00:00,59,1,3,300000.0,2,2,2
TQRMNOTWYHMONOCDEIIAD00812018,1,1,2,1992-06-03 00:00:00,32,1,4,-9.0,2,2,1
TQRMNOTWYHMONOCDEIIAD00812018,1,1,2,1948-08-18 00:00:00,76,3,2,300000.0,2,2,1
TQRMNOPVSHLLKQCDEHGHJ00805701,1,44,1,1900-01-01 00:00:00,34,1,5,-9.0,2,2,1
TQRMNOPVSHLLKQCDEHGHJ00805701,1,44,2,1900-01-01 00:00:00,28,1,5,-9.0,2,2,1
TQRMNOPVSHLLKQCDEHGHJ00805701,1,44,2,1900-01-01 00:00:00,11,3,1,0.0,2,2,1
TQRMNOPVSHLLKQCDEHGHJ00805701,1,44,1,1900-01-01 00:00:00,4,4,7,0.0,2,2,1
TQRMNOQYPHLOKSCDEHGHJ00805703,1,44,1,1977-03-14 00:00:00,47,1,4,300000.0,2,2,1
TQRMNOQYSHKNKTCDEHGHJ00871226,1,44,2,1967-08-29 00:00:00,56,1,4,350000.0,1,2,1
TQRMNOQYSHKNKTCDEHGHJ00871226,1,44,2,2003-01-16 00:00:00,21,2,4,0.0,1,2,1
TQRMNOQVVHMMLMCDEIOAH00813115,1,43,2,1976-02-05 00:00:00,48,1,3,-9.0,2,2,2
TQRMNOQVVHMMLMCDEIOAH00813115,1,43,2,2005-08-30 00:00:00,18,3,3,0.0,2,2,2
TQRMNOUTTHJNKMCDEIOAH00865983,1,43,1,1975-02-19 00:00:00,49,1,2,800000.0,2,2,2
TQRMNOUTTHJNKMCDEIOAH00865983,1,43,2,2006-02-19 00:00:00,18,3,5,0.0,2,2,2
TQRMNOUTTHJNKMCDEIOAH00865983,1,43,1,2022-09-19 00:00:00,2,4,7,0.0,2,2,2
TQRMNOUTTHJNKMCDEIOAH00865983,1,43,2,1984-02-13 00:00:00,40,3,3,100000.0,2,2,2
TQRMNOUTUHJNKMCDEIOAH00865285,1,43,1,1976-08-07 00:00:00,48,3,2,234000.0,2,2,2
TQRMNOUTUHJNKMCDEIOAH00865285,1,43,2,1997-05-15 00:00:00,27,1,4,78000.0,2,2,2
TQRMNOQTXHLLKOCDEGNFJ00805357,1,44,1,2001-01-10 00:00:00,23,2,3,0.0,2,2,2
TQRMNOSPUHJMKPCDEGNFJ00865293,1,44,2,1956-04-14 00:00:00,68,1,6,2700000.0,2,2,1
TQRMNOTXXHMMKNCDEGNFJ00810364,1,44,2,1966-05-17 00:00:00,58,1,3,1000000.0,2,2,2
TQRMNOUVSHLMKOCDEOJAH00808497,1,44,1,1973-07-30 00:00:00,51,1,2,1300000.0,2,2,2
TQRMNOUVSHLMKOCDEOJAH00808497,1,44,2,1987-06-21 00:00:00,37,3,4,211000.0,2,2,2
TQRMNOUVSHLMKOCDEOJAH00808497,1,44,1,2010-09-30 00:00:00,14,3,3,0.0,2,2,2
TQRMNOUVSHLMKOCDEOJAH00808497,1,44,1,2012-09-30 00:00:00,12,3,1,0.0,2,2,2
TQRMNOUVSHLMKOCDEOJAH00808497,1,44,2,2016-09-30 00:00:00,8,4,1,0.0,2,2,2
TQRMNOPXYHJKKOCDEOJAH00865364,1,44,2,1982-01-08 00:00:00,42,1,5,1430000.0,2,2,2
TQRMNOPXYHJKKOCDEOJAH00865364,1,44,1,1979-03-20 00:00:00,45,1,5,1050000.0,2,2,2
TQRMNOPXYHJKKOCDEOJAH00865364,1,44,1,2017-07-10 00:00:00,7,4,1,0.0,2,2,2
TQRMNOPXYHJKKOCDEOJAH00865364,1,44,1,2012-09-12 00:00:00,11,3,1,0.0,2,2,2
TQRMNOQWVHKKKQCDEHGHJ00871259,1,44,1,1993-05-04 00:00:00,31,1,6,1470000.0,2,1,1
TQRMNORVYHKMKRCDEHGHJ00871260,1,44,2,1988-10-19 00:00:00,35,1,5,100000.0,2,2,2
TQRMNORVYHKMKRCDEHGHJ00871260,1,44,2,1983-03-31 00:00:00,41,1,4,300000.0,2,2,2
TQRMNORVYHKMKRCDEHGHJ00871260,1,44,2,1975-08-30 00:00:00,49,3,4,60000.0,2,2,2
TQRMNORVYHKMKRCDEHGHJ00871260,1,44,1,2008-02-04 00:00:00,16,3,3,0.0,2,2,2
TQRMNORTUHKMKRCDEGKDB00871290,1,43,2,2007-04-17 00:00:00,17,3,3,0.0,2,1,1
TQRMNOPSTHKKKMCDEGLDF00871291,1,41,2,1987-01-02 00:00:00,37,1,6,940000.0,1,1,1
TQUMNOPPSHMOKRCDEGLDF00871292,1,41,1,1967-03-12 00:00:00,57,1,3,264000.0,2,2,2
TQRMNOPPSHMOKRCDEGLDF00810218,1,41,2,1977-09-06 00:00:00,46,1,1,473000.0,2,2,1
TQRMNOPPSHMOKRCDEGLDF00810218,1,41,1,1972-06-11 00:00:00,52,1,1,350000.0,2,2,1
TQRMNOPPSHMOKRCDEGLDF00810218,1,41,2,2005-09-01 00:00:00,18,3,3,20000.0,2,2,1
TQRMNOPPSHMOKRCDEGLDF00810218,1,41,1,2013-04-30 00:00:00,11,3,1,0.0,2,2,1
TQRMNOPPSHMOKRCDEGLDF00810218,1,41,2,1999-06-22 00:00:00,25,3,5,0.0,2,2,1
TQRMNOSUVHLLKOCDEGLDF00805194,1,41,2,1971-09-14 00:00:00,52,3,6,-9.0,1,2,1
TQRMNOSUVHLLKOCDEGLDF00805194,1,41,1,1973-08-26 00:00:00,50,1,5,-9.0,1,2,1
TQRMNOSUVHLLKOCDEGLDF00805194,1,41,1,1972-09-17 00:00:00,51,1,4,-9.0,1,2,1
TQRMNOSUVHLLKOCDEGLDF00805194,1,41,2,1972-03-07 00:00:00,52,1,5,-9.0,1,2,1
TQRMNOSUVHLLKOCDEGLDF00805194,1,41,2,2014-08-01 00:00:00,9,4,1,0.0,1,2,1
TQRMNOURUHKLKUCDEHMHF00871293,1,42,2,2000-04-28 00:00:00,24,3,5,240000.0,2,2,2
TQRMNORRSHLOLNCDEHMHF00806266,1,42,1,1967-06-15 00:00:00,57,1,2,250000.0,2,2,1
TQRMNOQSUHMOLNCDEHMHF00811186,1,42,2,1959-10-11 00:00:00,64,3,2,379000.0,2,2,2
TQRMNOQSUHMOLNCDEHMHF00811186,1,42,1,1982-10-09 00:00:00,41,1,3,850000.0,2,2,2
TQRMNOQYXHLOQPCDEIJAH00807492,1,1,2,1996-08-05 00:00:00,28,1,4,-9.0,2,2,2
TQRMNOQYXHLOQPCDEIJAH00807492,1,1,2,2022-02-17 00:00:00,2,4,7,0.0,2,2,2
TQRMNOTSVHJMQTCDEIJAH00866211,1,1,1,1976-09-07 00:00:00,47,1,4,450000.0,2,2,1
TQRMNOTSVHJMQTCDEIJAH00866211,1,1,2,1982-12-12 00:00:00,41,1,4,400000.0,2,2,1
TQRMNOTSVHJMQTCDEIJAH00866211,1,1,2,2007-08-01 00:00:00,16,3,3,0.0,2,2,1
TQRMNOTSVHJMQTCDEIJAH00866211,1,1,1,2013-06-01 00:00:00,11,3,1,0.0,2,2,1
TQRMNOSXVHLMQQCDEIJAH00807367,1,1,2,1964-09-28 00:00:00,60,3,3,620000.0,1,2,2
TQRMNOSXVHLMQQCDEIJAH00807367,1,1,2,1961-06-03 00:00:00,63,3,2,306000.0,1,2,2
TQRMNOSXVHLMQQCDEIJAH00807367,1,1,2,1990-07-08 00:00:00,34,3,1,0.0,1,2,2
TQRMNOSXVHLMQQCDEIJAH00807367,1,1,1,2000-06-23 00:00:00,24,2,4,0.0,1,2,2
TQRMNOQPTHLOQRCDEIJAH00871325,1,1,1,1979-08-31 00:00:00,44,1,3,-9.0,2,2,2
TQRMNOQPTHLOQRCDEIJAH00871325,1,1,2,1983-10-06 00:00:00,40,1,3,-9.0,2,2,2
TQRMNOQPTHLOQRCDEIJAH00871325,1,1,1,2008-02-29 00:00:00,16,3,3,0.0,2,2,2
TQRMNOQPTHLOQRCDEIJAH00871325,1,1,1,2009-11-25 00:00:00,14,3,3,0.0,2,2,2
TQRMNOQPTHLOQRCDEIJAH00871325,1,1,2,2013-04-30 00:00:00,11,3,1,0.0,2,2,2
TQRMNOQQXHJMQUCDEIJAH00871326,1,1,1,1990-03-31 00:00:00,34,1,5,1275000.0,2,2,1
TQRMNOQQXHJMQUCDEIJAH00871326,1,1,2,1989-10-06 00:00:00,34,3,5,0.0,2,2,1
TQRMNOQQXHJMQUCDEIJAH00871326,1,1,1,2009-03-08 00:00:00,15,3,3,0.0,2,2,1
TQRMNOVXVHLOLNCDEGLDF00805190,1,41,1,1993-02-20 00:00:00,31,3,3,0.0,2,2,1
TQRMNOVXVHLOLNCDEGLDF00805190,1,41,2,2014-03-30 00:00:00,10,3,1,0.0,2,2,1
TQRMNOUPWHMNKOCDEIIAD00854766,1,1,2,1969-12-16 00:00:00,54,1,6,-9.0,2,1,1
TQRMNOUPWHMNKOCDEIIAD00854766,1,1,1,1965-07-04 00:00:00,59,2,6,0.0,2,1,1
TQRMNOQVUHLNKSCDEIIAD00806939,1,1,2,1991-10-02 00:00:00,32,1,6,1930000.0,2,2,1
TQRMNOQVUHLNKSCDEIIAD00806939,1,1,2,2016-05-15 00:00:00,8,4,1,0.0,2,2,1
TQRMNORRSHLKKUCDEIIAD00866127,1,1,2,1955-03-08 00:00:00,69,1,4,-9.0,1,2,2
TQRMNORRSHLKKUCDEIIAD00866127,1,1,1,1993-08-16 00:00:00,31,1,4,-9.0,1,2,2
TQRMNORWTHKLKUCDEIIAD00871359,1,1,2,1943-06-09 00:00:00,81,3,2,282000.0,2,2,2
TQRMNORWTHKLKUCDEIIAD00871359,1,1,1,1950-08-21 00:00:00,74,3,2,-9.0,2,2,2
TQRMNORWTHKLKUCDEIIAD00871359,1,1,1,1982-05-19 00:00:00,42,3,1,200000.0,2,2,2
TQRMNOQPYHKKLMCDEIIAD00871360,1,1,2,1984-11-11 00:00:00,39,1,4,623000.0,2,2,2
TQRMNOQPYHKKLMCDEIIAD00871360,1,1,1,1981-10-18 00:00:00,42,1,4,200000.0,2,2,2
TQRMNOQPYHKKLMCDEIIAD00871360,1,1,2,2002-05-15 00:00:00,22,3,4,0.0,2,2,2
TQRMNOQPYHKKLMCDEIIAD00871360,1,1,1,2017-04-10 00:00:00,7,4,1,0.0,2,2,2
TQRMNOSQYHKKLMCDEIIAD00871361,1,1,2,1942-08-15 00:00:00,82,3,6,-9.0,2,2,2
TQRMNOSQYHKKLMCDEIIAD00871361,1,1,1,1976-12-29 00:00:00,47,3,2,-9.0,2,2,2
TQRMNOQYRHLKPLCDEIJAH00812226,1,1,2,1962-05-22 00:00:00,62,2,5,425000.0,2,2,1
